Model	Displ	Cyl	Trans	Drive	Fuel	Cert Region	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2
KIA Sportage	2.4	4	SemiAuto-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KKMXT02.4HH3	small SUV	7	22	29	25	5	No	358
KIA Sportage	2.4	4	SemiAuto-6	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KKMXT02.4HH3	small SUV	7	22	29	25	5	No	358
KIA Sportage	2.4	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KKMXT02.4HH5	small SUV	5	22	29	25	5	No	358
KIA Sportage	2.4	4	SemiAuto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KKMXT02.4HH5	small SUV	5	22	29	25	5	No	358
KIA Sportage	2.4	4	SemiAuto-6	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KKMXT02.4HH3	small SUV	7	21	25	23	5	No	397
KIA Sportage	2.4	4	SemiAuto-6	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KKMXT02.4HH3	small SUV	7	21	25	23	5	No	397
KIA Sportage	2.4	4	SemiAuto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KKMXT02.4HH5	small SUV	5	21	25	23	5	No	397
KIA Sportage	2.4	4	SemiAuto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KKMXT02.4HH5	small SUV	5	21	25	23	5	No	397
KIA Sportage FE	2.4	4	SemiAuto-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KKMXT02.4HH3	small SUV	7	23	30	25	5	No	353
KIA Sportage FE	2.4	4	SemiAuto-6	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KKMXT02.4HH3	small SUV	7	23	30	25	5	No	353
KIA Sportage FE	2.4	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KKMXT02.4HH5	small SUV	5	23	30	25	5	No	353
KIA Sportage FE	2.4	4	SemiAuto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KKMXT02.4HH5	small SUV	5	23	30	25	5	No	353
KIA Sportage FE	2.4	4	SemiAuto-6	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KKMXT02.4HH3	small SUV	7	21	25	22	4	No	400
KIA Sportage FE	2.4	4	SemiAuto-6	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KKMXT02.4HH3	small SUV	7	21	25	22	4	No	400
KIA Sportage FE	2.4	4	SemiAuto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KKMXT02.4HH5	small SUV	5	21	25	22	4	No	400
KIA Sportage FE	2.4	4	SemiAuto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KKMXT02.4HH5	small SUV	5	21	25	22	4	No	400
KIA Stinger	2	4	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KKMXV02.0EG6	midsize car	3	22	29	25	5	No	365
KIA Stinger	2	4	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KKMXV02.0EG6	midsize car	3	22	29	25	5	No	365
KIA Stinger	2	4	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KKMXV02.0EG6	midsize car	3	21	29	24	5	No	368
KIA Stinger	2	4	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KKMXV02.0EG6	midsize car	3	21	29	24	5	No	368
KIA Stinger	3.3	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KKMXV03.3EJ6	midsize car	3	19	25	21	4	No	419
KIA Stinger	3.3	6	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KKMXV03.3EJ6	midsize car	3	19	25	21	4	No	419
KIA Stinger	3.3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KKMXV03.3EJ6	midsize car	3	18	25	21	4	No	427
KIA Stinger	3.3	6	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KKMXV03.3EJ6	midsize car	3	18	25	21	4	No	427
LAMBORGHINI Aventador Coupe	6.5	12	AMS-7	4WD	Gasoline	CA	L3LEV160	California LEV-III LEV160	KVGAV06.5LDR	small car	1	9	15	11	1	No	784
LAMBORGHINI Aventador Coupe	6.5	12	AMS-7	4WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KVGAV06.5LDR	small car	1	9	15	11	1	No	784
LAMBORGHINI Aventador Roadster	6.5	12	AMS-7	4WD	Gasoline	CA	L3LEV160	California LEV-III LEV160	KVGAV06.5LDR	small car	1	9	15	11	1	No	794
LAMBORGHINI Aventador Roadster	6.5	12	AMS-7	4WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KVGAV06.5LDR	small car	1	9	15	11	1	No	794
LAMBORGHINI Urus	4	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KVGAT04.0PAA	standard SUV	3	12	17	14	1	No	617
LAMBORGHINI Urus	4	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KVGAT04.0PAA	standard SUV	3	12	17	14	1	No	617
LAND ROVER Discovery	3	6	SemiAuto-8	4WD	Diesel	CA	L3LEV160	California LEV-III LEV160	KJLXT03.0GTR	standard SUV	1	21	26	23	4	No	448
LAND ROVER Discovery	3	6	SemiAuto-8	4WD	Diesel	FA	T3B160	Federal Tier 3 Bin 160	KJLXT03.0GTR	standard SUV	1	21	26	23	4	No	448
LAND ROVER Discovery	3	6	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KJLXT03.0FSP	standard SUV	7	16	21	18	3	No	500
LAND ROVER Discovery	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KJLXT03.0FSP	standard SUV	7	16	21	18	3	No	500
LAND ROVER Discovery Sport	2	4	SemiAuto-9	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KJLXT02.0RTV	small SUV	7	21	25	22	4	No	395
LAND ROVER Discovery Sport	2	4	SemiAuto-9	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KJLXT02.0RTV	small SUV	7	21	25	22	4	No	395
LAND ROVER Discovery Sport Si4	2	4	SemiAuto-9	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KJLXT02.0RTV	small SUV	7	20	25	22	4	No	402
LAND ROVER Discovery Sport Si4	2	4	SemiAuto-9	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KJLXT02.0RTV	small SUV	7	20	25	22	4	No	402
LAND ROVER Range Rover	5	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KJLXT05.0FSN	standard SUV	3	16	21	18	3	No	491
LAND ROVER Range Rover	5	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KJLXT05.0FSN	standard SUV	3	16	21	18	3	No	491
LAND ROVER Range Rover Evoque 237HP	2	4	SemiAuto-9	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KJLXT02.0RTV	small SUV	7	22	29	25	5	No	362
LAND ROVER Range Rover Evoque 237HP	2	4	SemiAuto-9	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KJLXT02.0RTV	small SUV	7	22	29	25	5	No	362
LAND ROVER Range Rover Evoque 286HP	2	4	SemiAuto-9	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KJLXT02.0RTV	small SUV	7	21	29	24	5	No	377
LAND ROVER Range Rover Evoque 286HP	2	4	SemiAuto-9	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KJLXT02.0RTV	small SUV	7	21	29	24	5	No	377
LAND ROVER Range Rover Evoque Cabriolet	2	4	SemiAuto-9	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KJLXT02.0RTV	small SUV	7	21	29	24	5	No	371
LAND ROVER Range Rover Evoque Cabriolet	2	4	SemiAuto-9	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KJLXT02.0RTV	small SUV	7	21	29	24	5	No	371
LAND ROVER Range Rover LWB	5	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KJLXT05.0FSN	standard SUV	3	16	21	18	3	No	491
LAND ROVER Range Rover LWB	5	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KJLXT05.0FSN	standard SUV	3	16	21	18	3	No	491
LAND ROVER Range Rover LWB SVA	5	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KJLXT05.0FSN	standard SUV	3	13	19	15	2	No	587
LAND ROVER Range Rover LWB SVA	5	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KJLXT05.0FSN	standard SUV	3	13	19	15	2	No	587
LAND ROVER Range Rover SVA	3	6	SemiAuto-8	4WD	Diesel	CA	L3LEV160	California LEV-III LEV160	KJLXT03.0GTR	standard SUV	1	22	28	24	4	No	412
LAND ROVER Range Rover SVA	3	6	SemiAuto-8	4WD	Diesel	FA	T3B160	Federal Tier 3 Bin 160	KJLXT03.0GTR	standard SUV	1	22	28	24	4	No	412
LAND ROVER Range Rover SVA	3	6	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KJLXT03.0FSP	standard SUV	7	17	23	19	3	No	468
LAND ROVER Range Rover SVA	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KJLXT03.0FSP	standard SUV	7	17	23	19	3	No	468
LAND ROVER Range Rover SVA	5	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KJLXT05.0FSN	standard SUV	3	14	19	16	2	No	569
LAND ROVER Range Rover SVA	5	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KJLXT05.0FSN	standard SUV	3	14	19	16	2	No	569
LAND ROVER Range Rover Sport	3	6	SemiAuto-8	4WD	Diesel	CA	L3LEV160	California LEV-III LEV160	KJLXT03.0GTR	standard SUV	1	22	28	24	4	No	412
LAND ROVER Range Rover Sport	3	6	SemiAuto-8	4WD	Diesel	FA	T3B160	Federal Tier 3 Bin 160	KJLXT03.0GTR	standard SUV	1	22	28	24	4	No	412
LAND ROVER Range Rover Sport	3	6	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KJLXT03.0FSP	standard SUV	7	17	23	19	3	No	468
LAND ROVER Range Rover Sport	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KJLXT03.0FSP	standard SUV	7	17	23	19	3	No	468
LAND ROVER Range Rover Sport	5	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KJLXT05.0FSN	standard SUV	3	17	22	19	3	No	474
LAND ROVER Range Rover Sport	5	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KJLXT05.0FSN	standard SUV	3	17	22	19	3	No	474
LAND ROVER Range Rover Sport SVR	5	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KJLXT05.0FSN	standard SUV	3	15	20	16	2	No	540
LAND ROVER Range Rover Sport SVR	5	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KJLXT05.0FSN	standard SUV	3	15	20	16	2	No	540
LAND ROVER Range Rover Velar	2	4	SemiAuto-8	4WD	Diesel	CA	L3LEV160	California LEV-III LEV160	KJLXJ02.0STY	small SUV	1	26	30	28	5	No	369
LAND ROVER Range Rover Velar	2	4	SemiAuto-8	4WD	Diesel	FA	T3B160	Federal Tier 3 Bin 160	KJLXJ02.0STY	small SUV	1	26	30	28	5	No	369
LAND ROVER Range Rover Velar	2	4	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KJLXJ02.0RTX	small SUV	7	21	27	23	5	No	384
LAND ROVER Range Rover Velar	2	4	SemiAuto-8	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KJLXJ02.0RTX	small SUV	7	21	27	23	5	No	384
LAND ROVER Range Rover Velar	3	6	SemiAuto-8	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KJLXJ03.0FSP	small SUV	7	18	24	20	4	No	439
LAND ROVER Range Rover Velar	3	6	SemiAuto-8	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KJLXJ03.0FSP	small SUV	7	18	24	20	4	No	439
LEXUS ES 300h	2.5	4	SCV-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KTYXV02.5P33	midsize car	7	43	45	44	10	Elite	201
LEXUS ES 300h	2.5	4	SCV-6	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KTYXV02.5P33	midsize car	7	43	45	44	10	Elite	201
LEXUS ES 350	3.5	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXV03.5M5B	midsize car	5	22	33	26	5	No	343
LEXUS ES 350	3.5	6	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXV03.5M5B	midsize car	5	22	33	26	5	No	343
LEXUS ES 350 F Sport	3.5	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXV03.5M5B	midsize car	5	22	31	25	5	No	352
LEXUS ES 350 F Sport	3.5	6	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXV03.5M5B	midsize car	5	22	31	25	5	No	352
LEXUS GS F	5	8	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXV05.0M5A	small car	5	16	24	19	3	No	472
LEXUS GS F	5	8	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXV05.0M5A	small car	5	16	24	19	3	No	472
LEXUS GX 460	4.6	8	SemiAuto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTYXT04.6B6X	standard SUV	3	15	18	16	2	No	548
LEXUS GX 460	4.6	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	KTYXT04.6B6X	standard SUV	3	15	18	16	2	No	548
LEXUS LX 570	5.7	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTYXT05.7B6Y	standard SUV	3	13	18	15	2	No	597
LEXUS LX 570	5.7	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	KTYXT05.7B6Y	standard SUV	3	13	18	15	2	No	597
LEXUS NX 300	2	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KTYXT02.0K6M	small SUV	3	22	28	25	5	No	359
LEXUS NX 300	2	4	SemiAuto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTYXT02.0K6M	small SUV	3	22	28	25	5	No	359
LEXUS NX 300	2	4	SemiAuto-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KTYXT02.0K6M	small SUV	3	22	28	24	5	No	363
LEXUS NX 300	2	4	SemiAuto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTYXT02.0K6M	small SUV	3	22	28	24	5	No	363
LEXUS NX 300 F Sport	2	4	SemiAuto-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KTYXT02.0K6M	small SUV	3	22	27	24	5	No	374
LEXUS NX 300 F Sport	2	4	SemiAuto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTYXT02.0K6M	small SUV	3	22	27	24	5	No	374
LEXUS NX 300h	2.5	4	SCV-6	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KTYXT02.5P3M	small SUV	7	33	30	31	7	Yes	281
LEXUS NX 300h	2.5	4	SCV-6	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KTYXT02.5P3M	small SUV	7	33	30	31	7	Yes	281
LEXUS RC F	5	8	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXV05.0M5A	small car	5	16	25	19	3	No	465
LEXUS RC F	5	8	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXV05.0M5A	small car	5	16	25	19	3	No	465
LEXUS RX 350	3.5	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXT03.5M5M	small SUV	5	20	27	23	5	No	391
LEXUS RX 350	3.5	6	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXT03.5M5M	small SUV	5	20	27	23	5	No	391
LEXUS RX 350	3.5	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXT03.5M5M	small SUV	5	19	26	22	4	No	405
LEXUS RX 350	3.5	6	SemiAuto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXT03.5M5M	small SUV	5	19	26	22	4	No	405
LEXUS RX 350 L	3.5	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXT03.5M5M	small SUV	5	19	26	22	4	No	407
LEXUS RX 350 L	3.5	6	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXT03.5M5M	small SUV	5	19	26	22	4	No	407
LEXUS RX 350 L	3.5	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXT03.5M5M	small SUV	5	18	25	21	4	No	432
LEXUS RX 350 L	3.5	6	SemiAuto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXT03.5M5M	small SUV	5	18	25	21	4	No	432
LEXUS RX 450h L	3.5	6	SCV-6	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KTYXT03.5P3S	standard SUV	7	29	28	29	6	No	305
LEXUS RX 450h L	3.5	6	SCV-6	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KTYXT03.5P3S	standard SUV	7	29	28	29	6	No	305
LINCOLN MKC	2	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KFMXT02.02HA	small SUV	5	20	27	23	5	No	390
LINCOLN MKC	2	4	SemiAuto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KFMXT02.02HA	small SUV	5	20	27	23	5	No	390
LINCOLN MKC	2	4	SemiAuto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KFMXT02.02HA	small SUV	5	19	25	21	4	No	414
LINCOLN MKC	2	4	SemiAuto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KFMXT02.02HA	small SUV	5	19	25	22	4	No	412
LINCOLN MKC	2	4	SemiAuto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KFMXT02.02HA	small SUV	5	19	25	21	4	No	414
LINCOLN MKC	2	4	SemiAuto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KFMXT02.02HA	small SUV	5	19	25	22	4	No	412
LINCOLN MKC	2.3	4	SemiAuto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KFMXT02.32ED	small SUV	3	18	25	20	4	No	438
LINCOLN MKC	2.3	4	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	KFMXT02.32ED	small SUV	3	18	25	20	4	No	438
LINCOLN MKT	3.5	6	SemiAuto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KFMXJ03.5VEP	standard SUV	3	15	21	17	3	No	523
LINCOLN MKT	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	KFMXJ03.5VEP	standard SUV	3	15	21	17	3	No	523
LINCOLN MKT	3.7	6	SemiAuto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KFMXV03.7VE8	standard SUV	3	16	24	19	3	No	468
LINCOLN MKT	3.7	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	KFMXV03.7VE8	standard SUV	3	16	24	19	3	No	468
LINCOLN MKT Livery	3.7	6	Auto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KFMXV03.7VE8	special purpose	3	16	23	18	3	No	491
LINCOLN MKT Livery	3.7	6	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	KFMXV03.7VE8	special purpose	3	16	23	18	3	No	491
LINCOLN MKZ	2	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KFMXV02.0VEN	midsize car	5	20	31	24	5	No	373
LINCOLN MKZ	2	4	SemiAuto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KFMXV02.0VEN	midsize car	5	20	31	24	5	No	373
LINCOLN MKZ	2	4	SemiAuto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KFMXV02.0VEN	midsize car	5	20	29	23	5	No	386
LINCOLN MKZ	2	4	SemiAuto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KFMXV02.0VEN	midsize car	5	20	29	23	5	No	386
LINCOLN MKZ	3	6	SemiAuto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KFMXV03.0VLG	midsize car	5	18	27	21	4	No	425
LINCOLN MKZ	3	6	SemiAuto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KFMXV03.0VLG	midsize car	5	18	27	21	4	No	425
LINCOLN MKZ	3	6	SemiAuto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KFMXV03.0VLG	midsize car	5	17	26	20	4	No	447
LINCOLN MKZ	3	6	SemiAuto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KFMXV03.0VLG	midsize car	5	17	26	20	4	No	447
LINCOLN MKZ Hybrid	2	4	CVT	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KFMXV02.0VZT	midsize car	7	42	39	41	9	Yes	217
LINCOLN MKZ Hybrid	2	4	CVT	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KFMXV02.0VZT	midsize car	7	42	39	41	9	Yes	217
MASERATI Ghibli	3	6	Auto-8	2WD	Gasoline	CA	L2	California LEV-II LEV	KMAXV03.0DFI	midsize car	1	17	24	19	3	No	460
MASERATI Ghibli	3	6	Auto-8	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KMAXV03.0DFI	midsize car	1	17	24	19	3	No	460
MASERATI Ghibli S	3	6	Auto-8	2WD	Gasoline	CA	L2	California LEV-II LEV	KMAXV03.0DFI	midsize car	1	16	23	19	3	No	471
MASERATI Ghibli S	3	6	Auto-8	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KMAXV03.0DFI	midsize car	1	16	23	19	3	No	471
MASERATI Ghibli S Q4	3	6	Auto-8	4WD	Gasoline	CA	L2	California LEV-II LEV	KMAXV03.0DFI	midsize car	1	16	24	19	3	No	474
MASERATI Ghibli S Q4	3	6	Auto-8	4WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KMAXV03.0DFI	midsize car	1	16	24	19	3	No	474
MASERATI Levante	3	8	Auto-8	4WD	Gasoline	CA	L3LEV160	California LEV-III LEV160	KMAXT03.0AWD	standard SUV	1	15	21	17	3	No	521
MASERATI Levante	3	8	Auto-8	4WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KMAXT03.0AWD	standard SUV	1	15	21	17	3	No	521
MASERATI Levante S	3	8	Auto-8	4WD	Gasoline	CA	L3LEV160	California LEV-III LEV160	KMAXT03.0AWD	standard SUV	1	15	21	17	3	No	532
MASERATI Levante S	3	8	Auto-8	4WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KMAXT03.0AWD	standard SUV	1	15	21	17	3	No	532
MASERATI Quattroporte S	3	6	Auto-8	2WD	Gasoline	CA	L2	California LEV-II LEV	KMAXV03.0DFI	large car	1	16	23	18	3	No	481
MASERATI Quattroporte S	3	6	Auto-8	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KMAXV03.0DFI	large car	1	16	23	18	3	No	481
MASERATI Quattroporte S Q4	3	6	Auto-8	4WD	Gasoline	CA	L2	California LEV-II LEV	KMAXV03.0DFI	large car	1	16	23	18	3	No	484
MASERATI Quattroporte S Q4	3	6	Auto-8	4WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KMAXV03.0DFI	large car	1	16	23	18	3	No	484
MASERATI Quattroporte V8	3.8	8	Auto-8	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KMAXV03.8DFI	large car	1	15	22	17	3	No	517
MAZDA CX-3	2	4	SemiAuto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTKXV02.0FNM	small car	3	29	34	31	7	Yes	289
MAZDA CX-3	2	4	SemiAuto-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KTKXV02.0ND1	small car	7	29	34	31	7	Yes	289
MAZDA CX-3	2	4	SemiAuto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTKXV02.0FNM	small car	3	27	32	29	6	No	303
MAZDA CX-3	2	4	SemiAuto-6	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KTKXV02.0ND1	small car	7	27	32	29	6	No	303
MAZDA CX-9	2.5	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KTKXT02.5FFA	small SUV	3	22	28	24	5	No	362
MAZDA CX-9	2.5	4	SemiAuto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTKXT02.5FFA	small SUV	3	22	28	24	5	No	362
MAZDA CX-9	2.5	4	SemiAuto-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KTKXT02.5FFA	small SUV	3	20	26	23	5	No	391
MAZDA CX-9	2.5	4	SemiAuto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTKXT02.5FFA	small SUV	3	20	26	23	5	No	391
MAZDA MX-5	2	4	Man-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KTKXV02.0FFA	small car	3	26	34	29	6	No	305
MAZDA MX-5	2	4	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTKXV02.0FFA	small car	3	26	34	29	6	No	305
MAZDA MX-5	2	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KTKXV02.0FFA	small car	3	26	35	30	7	Yes	299
MAZDA MX-5	2	4	SemiAuto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTKXV02.0FFA	small car	3	26	35	30	7	Yes	299
MERCEDES-BENZ AMG CLA45 4Matic	2	4	AutoMan-7	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KMBXV02.0U2C	small car	3	23	30	26	5	No	348
MERCEDES-BENZ AMG CLA45 4Matic	2	4	AutoMan-7	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KMBXV02.0U2C	small car	3	23	30	26	5	No	348
